url_length,has_https,has_at_symbol,has_hyphen,suspicious_word,has_ip,dot_count,digit_count,special_char_count,is_shortened,slash_count,domain_length,label
43,0,0,0,0,0,1,2,2,0,1,15,1
48,0,0,0,0,0,3,0,0,0,3,22,0
65,0,0,1,0,0,2,14,0,0,5,25,0
55,0,0,1,0,0,2,0,0,0,2,24,0
41,0,0,0,0,0,2,0,0,0,2,30,1
30,0,0,0,0,0,3,0,0,0,1,19,0
26,0,0,0,0,0,3,0,1,0,1,25,1
27,0,0,0,0,0,2,4,0,0,2,14,0
33,0,0,0,0,0,2,0,0,0,2,13,1
77,0,1,0,0,0,3,0,3,0,5,14,1
35,0,0,1,0,0,1,0,0,0,4,15,0
49,0,0,0,0,0,2,4,0,0,3,19,0
42,0,0,0,1,0,4,0,1,0,3,19,1
65,0,0,0,1,0,3,3,2,0,7,20,1
18,0,0,0,0,0,1,0,0,0,1,17,0
33,0,0,1,0,0,1,0,0,0,3,14,1
110,0,0,1,0,0,2,6,2,0,12,9,1
36,0,0,0,0,0,2,2,1,0,4,18,1
37,0,0,0,0,0,3,0,0,0,2,18,1
52,0,0,0,0,0,2,4,0,0,4,22,0
34,0,0,0,0,0,2,2,0,0,2,13,1
107,0,0,0,1,0,5,1,7,0,4,8,1
31,0,0,0,0,0,3,1,0,0,2,19,0
16,0,0,1,0,0,1,0,0,0,1,15,0
33,0,0,0,0,0,2,2,0,0,2,13,1
51,0,0,1,0,0,5,0,0,0,3,27,0
40,0,0,0,0,0,3,6,0,0,4,16,0
22,0,0,0,0,0,1,0,0,0,1,21,1
175,0,0,1,1,0,15,50,0,0,4,148,1
125,0,0,1,1,0,13,20,0,0,2,109,1
49,0,0,0,0,0,3,25,0,0,3,21,1
46,0,0,0,0,0,1,0,0,0,5,20,1
52,0,0,0,0,0,1,0,3,0,2,21,0
47,0,0,1,0,0,2,2,0,0,4,24,1
157,0,0,1,1,0,9,62,0,0,1,142,1
35,0,0,1,0,0,2,0,0,0,1,15,0
155,0,0,1,1,0,5,44,7,0,3,19,1
160,0,0,1,1,0,6,4,11,0,5,39,1
58,0,0,1,0,0,1,0,0,0,2,16,0
56,0,0,1,0,0,1,9,0,0,5,13,0
44,0,0,1,0,0,1,0,0,0,4,8,1
31,0,0,0,0,0,1,1,2,0,1,11,0
10,0,0,0,0,0,1,0,0,0,1,9,0
70,0,0,1,0,0,1,0,2,0,2,15,0
22,0,0,0,0,0,2,1,0,0,1,14,1
28,0,0,0,1,0,1,0,0,0,3,16,1
74,0,0,1,0,0,4,0,0,0,2,21,0
240,0,0,1,1,0,4,15,7,0,12,19,1
200,0,0,1,1,0,9,21,3,0,10,56,1
61,0,0,0,1,0,7,0,0,0,3,25,1
84,0,0,0,0,0,1,22,0,0,4,20,1
26,0,0,1,0,0,1,1,0,0,2,8,1
12,0,0,0,0,0,1,2,0,0,1,6,1
11,0,0,0,0,0,1,1,0,0,0,11,1
26,0,0,0,0,0,1,3,0,0,2,13,0
43,0,0,0,1,0,2,0,2,0,2,13,1
76,0,0,1,0,0,2,9,0,0,1,24,0
31,0,0,0,0,0,2,0,0,0,3,8,0
33,0,0,1,0,0,1,0,0,0,2,11,0
23,0,0,0,0,0,1,0,0,0,3,11,1
244,0,0,0,0,0,14,74,23,0,3,15,1
17,0,0,0,0,0,1,0,0,0,1,16,0
69,0,0,1,0,0,1,2,2,0,2,15,0
30,0,0,0,0,0,2,0,0,0,3,16,0
17,0,0,0,0,0,2,0,0,0,1,16,1
18,0,0,0,0,1,4,9,0,0,1,12,1
29,0,0,0,0,0,2,1,0,0,1,20,1
24,0,0,0,0,0,1,7,0,0,3,8,0
20,0,0,0,0,0,1,0,0,0,1,14,1
24,0,0,0,0,0,1,0,0,0,2,14,1
44,0,0,0,0,0,2,5,2,0,1,19,0
40,0,0,0,0,0,2,0,1,0,1,21,0
27,0,0,0,0,0,2,4,0,0,2,14,0
30,0,0,0,0,0,2,6,2,0,2,7,0
22,0,0,0,0,0,2,0,0,0,1,9,1
27,0,0,0,0,1,4,14,0,0,1,15,1
28,0,0,0,0,0,1,4,2,0,2,15,0
74,0,0,1,0,0,3,6,0,0,3,32,0
23,0,0,0,0,0,1,0,0,0,1,22,0
88,0,0,1,0,0,2,2,1,1,6,18,0
36,0,0,0,0,0,2,0,0,0,3,10,1
51,0,0,1,0,0,2,0,0,0,2,21,1
30,0,0,0,0,0,1,0,0,0,4,12,1
67,0,0,0,0,0,5,1,2,0,5,13,1
52,0,0,0,0,0,2,15,2,0,2,12,0
18,0,0,0,0,0,1,0,0,0,1,11,0
41,0,0,0,0,0,2,6,0,0,3,12,0
39,0,0,0,0,0,2,0,0,0,3,15,0
30,0,0,0,0,0,3,0,0,0,2,14,1
33,0,0,0,0,0,2,5,2,0,1,13,0
59,0,0,1,1,0,1,0,3,0,4,10,0
13,0,0,0,0,0,1,2,0,1,1,6,1
22,0,0,0,0,0,1,0,0,0,1,21,0
28,0,0,0,0,0,2,3,0,0,1,14,0
44,0,0,1,0,0,1,0,2,0,1,22,0
37,0,0,0,0,0,2,2,1,0,2,16,1
46,0,0,1,0,0,1,4,0,0,1,10,0
27,0,0,0,0,0,2,0,0,0,1,26,0
72,0,0,1,0,0,2,0,0,0,6,25,1
79,0,0,1,0,0,1,12,0,0,3,8,0
43,0,0,0,0,0,2,0,1,0,2,16,0
18,0,0,0,0,0,2,0,0,0,1,17,0
27,0,0,0,0,0,2,3,0,0,1,18,1
58,0,0,0,0,0,2,16,2,0,2,17,0
151,0,0,1,0,0,3,6,0,1,4,18,0
35,0,0,0,0,0,1,0,0,0,4,17,1
10,0,0,0,0,0,1,0,0,0,1,9,0
115,0,0,1,1,0,9,1,8,1,6,35,1
118,0,0,1,1,0,6,14,11,0,5,15,1
61,0,0,0,0,0,2,5,1,0,4,16,0
15,0,0,0,0,0,1,1,0,0,1,14,1
150,0,0,0,0,0,4,69,0,0,5,21,1
34,0,0,0,0,0,2,0,0,0,3,16,0
37,0,0,0,0,0,1,4,0,0,5,7,0
38,0,0,0,0,0,3,0,0,0,2,16,1
115,0,0,1,1,0,6,8,11,0,5,14,1
38,0,0,0,0,0,1,0,0,0,2,12,0
31,0,0,0,0,0,2,0,0,0,2,16,0
103,0,0,0,1,0,7,26,5,0,5,30,1
83,0,0,1,0,0,1,19,1,0,3,21,1
17,0,0,0,0,0,1,0,0,0,1,16,0
53,0,0,1,0,0,1,0,0,1,2,17,0
57,0,0,1,0,0,2,2,1,0,1,16,0
30,0,0,0,0,0,2,2,0,0,2,12,0
25,0,0,0,1,0,1,0,0,0,2,18,1
16,0,0,0,0,0,2,0,0,0,1,15,0
49,0,0,0,0,0,2,4,2,0,1,25,0
36,0,0,0,0,0,2,0,1,0,2,15,1
56,0,0,1,1,0,2,1,0,0,4,15,1
31,0,0,1,0,0,1,3,2,0,1,11,0
38,0,0,1,0,0,1,0,0,0,5,10,1
74,0,0,1,1,0,1,27,1,1,4,17,1
17,0,0,0,0,0,1,0,0,0,1,16,0
53,0,0,0,0,0,2,3,3,0,2,20,0
100,0,0,0,1,0,9,0,3,0,5,31,1
39,0,0,0,0,0,1,3,0,0,2,13,0
56,0,0,0,0,0,1,4,4,0,3,12,0
58,0,0,0,0,0,2,0,0,0,5,18,1
28,0,0,0,0,0,2,0,0,0,2,16,0
99,0,0,1,1,0,7,2,5,0,8,14,1
63,0,0,1,0,0,1,9,4,0,2,12,0
28,0,0,0,0,0,1,0,1,0,3,12,0
290,0,0,1,1,0,9,108,5,0,2,111,1
119,0,0,1,1,0,2,6,2,0,3,17,1
51,0,0,0,0,0,2,10,1,0,2,13,1
71,0,0,1,0,0,1,25,0,0,6,16,1
29,0,0,0,0,0,2,2,0,0,1,18,1
31,0,0,0,0,0,2,0,0,0,2,17,1
16,0,0,0,0,0,1,0,0,0,1,15,1
33,0,0,0,0,0,1,7,0,0,3,8,0
35,0,0,0,0,0,1,3,0,0,5,7,0
43,0,0,1,0,0,1,8,0,0,5,14,0
21,0,0,0,0,0,1,0,0,0,1,10,0
76,0,0,0,0,0,2,5,9,0,1,20,0
15,0,0,0,0,0,2,0,0,0,1,14,0
33,0,0,0,0,0,2,0,0,0,3,16,1
178,0,0,1,1,0,3,7,28,0,4,22,1
35,0,0,0,0,0,2,2,0,0,4,16,0
145,0,0,1,0,0,6,34,5,0,5,12,1
85,0,0,0,0,0,5,11,3,0,4,24,1
36,0,0,0,0,0,1,0,2,0,1,12,0
16,0,0,0,0,0,1,3,0,0,1,8,1
44,0,0,1,0,0,2,8,0,0,2,20,0
247,0,0,0,0,0,14,61,22,0,4,13,1
12,0,0,0,0,0,1,0,0,0,1,11,0
41,0,0,1,0,0,2,0,0,0,2,16,0
60,0,0,0,0,0,5,3,0,0,4,19,1
34,0,0,0,1,0,4,0,0,0,3,24,1
17,0,0,0,0,0,1,0,0,0,2,9,0
95,0,0,0,0,0,6,4,1,0,2,28,1
29,0,0,0,0,0,2,0,0,0,3,20,0
230,0,0,0,1,0,4,6,31,0,4,18,1
38,0,0,0,0,0,1,1,2,0,3,14,0
62,0,0,0,0,0,4,0,0,0,3,24,1
65,0,1,1,0,0,3,2,2,0,3,17,1
86,0,0,0,0,0,4,10,2,0,3,30,1
91,0,0,1,1,0,2,0,0,0,6,14,1
49,0,0,1,0,0,2,2,0,1,2,18,0
209,0,0,0,0,0,7,19,30,0,2,19,1
33,0,0,0,0,0,3,0,0,0,2,18,1
130,0,0,1,1,0,4,38,0,0,8,10,1
15,0,0,0,0,0,1,0,0,0,1,14,0
40,0,0,0,0,0,2,0,0,0,4,20,1
72,0,0,0,0,0,2,27,0,0,6,14,1
23,0,0,0,0,0,1,0,0,0,1,22,0
30,0,0,0,0,0,1,0,0,0,3,9,1
27,0,0,1,0,0,2,0,0,0,2,15,0
86,0,0,0,1,0,5,3,4,0,9,11,1
136,0,0,1,1,0,7,8,11,0,5,18,1
41,0,0,0,0,0,1,0,1,0,4,14,0
20,0,0,0,0,0,1,1,0,0,1,12,1
211,0,0,0,0,0,3,121,3,0,3,16,1
83,0,0,1,1,0,6,2,4,0,10,10,1
21,0,0,0,0,0,1,0,0,0,1,20,1
11,0,0,0,0,0,1,1,0,0,1,7,1
102,0,0,0,1,0,9,19,0,0,3,60,1
38,0,0,0,0,0,2,4,1,0,2,17,0
125,0,0,0,0,0,3,5,8,1,1,35,1
39,0,0,0,0,0,1,20,0,0,2,11,0
28,0,0,0,0,0,2,0,1,0,2,13,1
33,0,0,1,0,0,1,4,0,0,2,12,0
45,0,0,0,0,0,2,0,1,0,2,20,0
19,0,0,0,0,0,1,0,0,0,1,18,0
67,0,0,0,0,0,2,20,0,0,4,19,1
56,0,0,0,0,0,1,4,0,0,5,20,1
31,0,0,1,0,0,1,0,0,0,2,11,0
83,0,0,1,0,0,1,8,1,0,4,41,1
37,0,0,0,0,0,2,0,2,0,1,16,0
80,0,0,0,0,0,3,0,1,0,7,18,0
25,0,0,0,0,0,1,7,0,0,3,8,0
23,0,0,0,0,0,1,0,0,0,4,6,0
86,0,0,0,0,0,2,3,12,0,1,21,0
84,0,0,1,1,0,2,24,3,0,4,15,1
146,0,0,0,0,0,1,67,1,0,6,21,1
23,0,0,0,0,0,2,0,0,0,1,22,0
43,0,0,0,0,0,4,0,0,0,4,14,0
48,0,0,1,0,0,2,0,0,0,3,21,0
45,0,0,1,0,0,1,7,0,0,2,13,0
19,0,0,0,0,0,1,0,0,0,1,18,0
27,0,0,0,0,0,1,4,0,0,2,18,1
31,0,0,0,0,0,1,1,2,0,1,11,0
81,0,0,1,0,0,1,13,0,0,4,17,0
77,0,0,1,0,0,1,0,1,0,4,23,1
65,0,0,0,0,1,6,13,0,1,2,33,1
21,0,0,0,0,0,1,0,1,0,1,12,0
11,0,0,0,0,0,1,2,0,0,0,11,1
132,0,0,1,1,0,6,2,9,0,1,43,1
173,0,0,1,1,0,1,6,21,0,5,10,0
18,0,0,0,0,0,1,0,0,1,2,12,1
18,0,0,0,0,0,2,0,0,0,1,17,0
60,0,1,0,0,0,3,25,1,0,4,25,1
50,0,0,0,0,0,1,7,2,0,3,20,0
14,0,0,0,0,0,2,0,0,0,1,13,1
25,0,0,0,0,0,1,4,2,0,1,17,0
66,0,0,1,0,0,2,0,0,0,4,15,0
59,0,0,0,0,0,2,0,4,0,2,16,0
20,0,0,1,0,0,2,0,0,0,1,19,1
28,0,0,0,0,0,3,0,0,0,1,16,0
57,0,0,1,0,0,2,0,0,0,4,13,1
31,0,0,0,0,0,2,2,0,0,3,10,0
337,0,0,1,1,0,3,54,10,0,3,44,1
112,0,0,1,0,0,1,5,0,0,5,25,0
23,0,0,1,0,0,1,10,0,0,1,10,0
263,0,0,1,1,0,5,95,5,0,3,43,1
26,0,0,0,0,0,1,0,0,0,1,10,0
134,0,0,1,1,0,4,51,4,0,3,16,1
37,0,0,0,0,0,2,0,0,0,2,21,0
67,0,0,0,0,0,1,0,8,0,2,10,0
67,0,0,1,0,0,2,0,0,0,5,23,1
19,0,0,0,0,0,2,0,0,0,1,10,0
30,0,0,0,0,0,2,0,2,0,2,14,0
21,0,0,0,0,0,2,0,0,0,1,12,1
50,0,0,1,1,0,5,0,0,0,1,49,1
52,0,0,1,0,0,1,7,1,0,3,18,0
41,0,0,1,0,0,2,0,0,0,4,8,1
95,0,0,0,0,0,3,17,4,0,3,62,1
33,0,0,1,0,0,2,0,0,0,2,19,1
74,0,0,1,0,0,1,0,2,0,4,19,1
45,0,0,1,0,0,5,0,0,0,4,8,1
146,0,0,0,1,0,15,32,0,1,2,112,1
37,0,0,1,0,0,3,5,0,0,2,21,1
38,0,0,0,0,0,2,0,0,1,1,37,0
21,0,0,0,0,0,1,4,0,0,1,12,1
30,0,0,1,0,0,1,0,0,0,2,18,1
41,0,0,0,0,0,2,0,0,0,3,24,1
107,0,0,1,0,0,4,0,4,0,1,15,1
53,0,0,0,0,0,2,0,0,0,3,14,0
31,0,0,0,0,0,1,3,3,0,1,11,0
48,0,0,0,0,0,1,4,0,0,4,22,0
43,0,0,0,0,0,3,0,0,0,3,27,1
105,0,0,1,1,0,6,8,10,0,3,24,1
31,0,0,0,0,0,1,1,2,0,1,11,0
43,0,0,0,0,0,2,0,0,0,2,16,0
44,0,0,0,0,0,4,5,0,0,2,25,1
39,0,0,0,0,0,2,0,1,0,2,18,1
41,0,0,0,0,0,2,0,0,0,5,16,1
33,0,0,0,0,0,2,0,1,0,2,16,0
74,0,0,1,1,0,1,8,0,0,5,15,0
62,0,0,1,0,0,1,0,0,0,3,20,0
17,0,0,0,0,0,1,0,0,0,1,16,0
68,0,0,1,0,0,1,0,0,0,8,23,1
27,0,0,0,0,0,1,4,0,0,1,18,1
32,0,0,0,0,0,3,0,0,0,3,19,0
37,0,0,1,0,0,2,0,0,0,2,20,0
36,0,0,0,0,0,1,0,4,0,1,18,0
51,0,0,1,0,0,2,4,1,0,2,18,0
148,0,0,0,0,0,5,38,2,0,2,33,1
33,0,0,0,0,0,3,1,0,0,1,22,1
14,0,0,0,0,0,1,0,0,0,1,13,0
15,0,0,0,0,0,1,2,0,0,2,7,1
21,0,0,0,0,0,1,0,0,0,1,11,1
76,0,0,1,0,0,1,29,1,0,3,27,1
34,0,0,0,0,0,3,2,0,0,2,16,0
59,0,0,0,0,0,1,4,4,0,2,21,0
85,0,1,1,0,0,4,0,2,0,5,11,1
345,0,0,1,1,0,3,53,12,0,3,45,1
41,0,0,0,0,0,1,0,0,0,3,23,0
49,0,0,1,1,0,3,0,1,0,3,22,1
32,0,0,1,0,0,1,1,0,0,1,23,1
85,0,0,1,1,0,7,2,4,0,6,30,1
18,0,0,0,0,0,1,2,0,0,2,11,1
24,0,0,1,0,0,1,0,0,0,2,10,0
95,0,0,1,1,0,6,1,6,0,2,42,1
55,0,0,1,0,0,2,0,0,0,6,22,1
34,0,0,1,0,0,1,0,0,1,1,18,0
52,0,0,1,0,0,4,6,1,0,6,16,1
51,0,0,0,0,0,1,16,0,0,2,9,1
84,0,0,1,0,0,2,9,4,0,3,10,0
25,0,0,0,0,0,1,4,0,0,1,10,0
34,0,0,0,0,0,2,1,0,0,3,12,1
37,0,0,0,0,0,2,0,0,0,2,14,1
41,0,0,1,1,0,1,0,0,0,3,19,1
134,0,0,1,1,0,7,8,11,0,5,15,1
77,0,0,0,0,0,3,0,0,0,8,24,1
33,0,0,0,1,0,3,0,1,0,2,12,1
32,0,0,1,0,0,1,5,0,0,1,26,1
89,0,0,1,0,0,2,24,3,0,4,16,0
74,0,0,1,0,0,1,0,0,0,5,41,1
33,0,0,0,0,0,2,3,0,0,2,13,1
62,0,0,0,0,0,2,13,6,0,1,13,0
21,0,0,1,1,0,1,4,0,0,1,20,1
227,0,0,1,1,0,6,58,8,0,3,27,1
45,0,0,0,0,0,2,0,0,0,4,14,1
29,0,0,0,0,0,1,0,0,0,1,28,0
319,0,0,1,1,0,16,94,5,0,6,16,1
23,0,0,0,0,0,1,0,0,0,1,22,0
51,0,0,1,0,0,2,10,0,0,3,18,0
105,0,0,1,0,0,7,28,0,0,1,104,1
41,0,0,1,0,0,1,0,0,0,3,16,0
64,0,0,1,0,0,2,4,3,0,3,19,0
83,0,0,0,0,0,1,20,0,0,7,21,1
31,0,0,0,0,0,1,3,2,0,1,11,0
157,0,0,1,1,0,2,61,5,0,3,17,1
19,0,0,0,0,0,1,0,0,0,1,11,1
34,0,0,0,0,0,2,0,0,0,1,19,0
67,0,0,1,0,0,2,0,0,0,8,22,1
162,0,0,1,1,0,3,62,5,0,3,22,1
40,0,0,0,0,0,1,5,2,0,4,13,0
38,0,0,0,0,0,1,0,2,0,1,14,0
13,0,0,0,0,0,1,1,0,0,1,6,1
54,0,0,1,0,0,2,0,0,0,2,21,0
24,0,0,0,0,0,1,7,0,0,3,8,0
100,0,0,0,0,0,2,5,16,0,2,11,0
74,0,0,1,0,0,1,25,0,0,3,18,1
79,0,0,0,0,0,1,3,5,1,4,10,0
52,0,0,0,0,0,2,0,0,1,4,16,0
73,0,0,0,0,0,3,6,1,0,12,12,1
28,0,0,0,0,0,1,0,0,0,3,12,1
79,0,0,1,0,1,6,11,0,0,5,25,1
63,0,0,1,0,0,1,8,0,0,3,10,0
18,0,0,0,0,0,1,2,0,0,1,9,1
57,0,0,1,0,0,1,11,1,0,4,23,1
74,0,0,1,0,0,3,0,4,0,3,20,0
53,0,0,1,0,0,2,0,0,0,6,16,1
42,0,0,0,1,0,3,0,0,0,2,23,1
34,0,0,0,0,0,3,1,2,0,1,17,0
58,0,0,0,0,0,3,0,0,0,4,15,0
29,0,0,0,0,0,1,0,0,0,2,10,0
184,0,0,1,1,0,3,28,11,0,3,14,1
28,0,0,1,0,0,1,3,0,0,1,21,1
74,0,0,0,0,0,1,0,5,0,1,14,0
53,0,0,0,0,0,3,8,0,0,7,20,0
16,0,0,0,0,0,1,0,0,0,1,15,0
155,0,0,1,1,0,5,45,7,0,3,19,1
25,0,0,1,0,0,1,0,0,1,1,24,0
82,0,0,0,0,0,4,30,2,0,2,25,1
33,0,0,0,0,0,3,0,0,0,2,11,0
31,0,0,0,0,0,2,3,1,0,1,22,1
103,0,0,1,1,0,6,2,5,0,8,20,1
55,0,0,1,0,0,4,5,0,0,3,24,0
16,0,0,0,0,0,2,0,0,0,1,12,0
16,0,0,0,0,0,2,0,0,0,1,15,0
42,0,0,0,0,0,2,7,2,0,1,14,0
22,0,0,0,0,0,2,0,0,0,1,21,0
61,0,0,0,0,0,3,5,0,0,6,14,0
10,0,0,0,0,0,1,0,0,0,1,9,0
74,0,0,0,0,0,2,13,8,0,2,16,0
59,0,0,1,0,0,3,3,0,0,4,18,1
33,0,0,0,0,0,3,0,1,0,1,14,0
52,0,0,1,0,0,2,0,0,0,5,10,1
12,0,0,0,0,0,1,0,0,0,1,11,0
23,0,0,0,0,0,2,0,0,0,2,17,0
32,0,0,0,0,0,2,0,1,0,2,16,0
63,0,0,0,1,0,5,0,2,0,4,13,1
22,0,0,0,0,0,2,0,0,0,1,21,1
179,1,0,1,1,0,13,47,3,0,3,116,1
25,0,0,0,0,0,1,0,0,0,1,24,1
17,0,0,0,0,0,1,0,0,0,1,16,0
24,0,0,0,0,0,2,0,0,0,0,24,1
19,0,0,1,0,0,1,0,0,0,1,18,0
87,0,0,1,0,0,1,0,0,0,7,14,1
48,0,0,0,0,0,3,0,0,0,1,31,0
39,0,0,0,0,0,2,0,0,0,4,16,1
27,0,0,0,0,0,2,4,0,0,2,14,0
48,0,0,0,0,0,1,1,0,0,5,23,0
31,0,0,0,0,0,1,2,4,0,1,6,0
13,0,0,0,0,0,1,0,0,1,1,6,1
72,0,0,0,0,0,2,30,0,0,6,14,1
40,0,0,0,0,0,1,4,2,0,3,18,0
24,0,0,0,0,0,2,1,0,0,1,11,0
36,0,0,0,0,0,1,0,2,0,1,15,0
12,0,0,0,0,0,1,0,0,0,1,4,1
30,0,0,1,0,0,3,0,2,0,1,17,0
17,0,0,0,0,0,1,0,0,0,2,12,1
41,0,0,0,1,0,2,0,0,0,3,22,1
186,0,0,1,0,0,1,30,0,0,8,11,1
62,0,0,0,0,0,3,0,1,0,2,26,0
69,0,0,1,0,0,2,3,0,0,5,16,1
50,0,0,0,0,0,4,8,2,0,1,22,1
46,0,0,0,1,0,3,4,3,0,2,24,1
72,0,0,1,0,0,1,6,0,0,4,13,0
75,0,0,0,0,0,1,6,1,0,3,13,1
39,0,0,0,0,0,2,0,0,0,2,18,0
40,0,0,0,0,0,3,0,1,0,1,22,0
33,0,0,0,0,0,2,0,1,0,2,16,0
28,0,0,0,0,0,2,0,0,1,1,27,0
56,0,0,0,0,0,2,1,0,0,1,35,0
24,0,0,0,0,0,2,1,0,0,1,15,0
18,0,0,0,0,0,1,0,0,0,1,12,0
56,0,0,1,0,0,1,0,0,0,2,10,0
56,0,1,0,0,0,3,0,2,0,1,23,1
32,0,0,0,0,0,2,0,0,0,2,15,1
31,0,0,0,0,0,2,2,1,0,2,13,0
40,0,0,0,0,0,2,0,0,0,3,20,1
100,0,0,1,0,0,3,6,6,0,4,21,0
27,0,0,0,0,0,2,0,0,0,1,22,0
151,0,0,0,0,0,2,21,6,0,2,11,1
17,0,0,0,0,0,1,0,0,0,1,16,0
16,0,0,0,0,0,1,3,0,0,1,8,1
37,0,0,0,0,0,2,0,0,0,4,6,0
32,0,0,0,0,0,1,0,0,0,3,14,1
74,0,0,1,0,0,3,6,0,1,3,29,0
41,0,0,0,0,0,1,2,1,0,5,11,0
49,0,0,1,0,0,1,0,0,0,1,15,0
49,0,0,0,0,0,2,5,2,0,2,16,0
44,0,0,0,0,0,4,3,0,0,2,28,0
74,0,0,0,1,0,6,3,0,0,4,23,1
534,0,0,0,0,0,2,132,2,0,3,16,1
22,0,0,0,0,0,2,0,0,0,1,21,1
130,0,0,1,0,0,3,10,4,0,9,19,1
97,0,0,1,1,0,6,5,5,0,8,13,1
104,0,0,1,1,0,7,2,5,0,8,15,1
181,0,0,1,1,0,14,33,0,0,1,164,1
337,0,0,1,1,0,3,41,10,0,3,44,1
17,0,0,0,0,0,1,1,0,0,1,11,1
43,0,0,0,0,0,1,4,1,0,2,13,0
29,0,0,1,0,0,1,0,0,0,3,14,0
65,0,0,1,0,0,4,7,4,0,3,14,1
74,0,0,1,0,0,3,6,0,1,3,21,0
72,0,0,1,0,0,2,7,0,0,3,9,0
54,0,0,1,1,0,1,6,0,0,6,18,1
37,0,0,0,0,0,2,0,1,0,2,20,0
51,0,0,1,0,0,1,6,0,0,4,14,0
97,0,0,1,1,0,7,14,7,0,5,39,1
28,0,0,0,0,0,3,0,0,0,2,20,0
24,0,0,0,0,0,1,0,0,0,1,11,1
33,0,0,0,0,0,2,1,0,0,2,16,1
45,0,0,0,0,0,2,9,1,0,2,16,1
35,0,0,0,0,0,2,0,0,0,1,24,0
68,0,0,0,0,0,1,17,0,0,5,15,1
40,0,0,0,0,0,2,0,0,0,3,9,0
76,0,0,0,0,0,2,6,11,0,2,16,0
18,0,0,0,0,0,2,0,0,0,1,17,1
47,0,0,0,0,0,3,0,1,1,2,20,1
72,0,0,0,0,0,5,7,0,0,2,23,1
97,0,0,0,1,0,5,1,7,0,4,14,1
20,0,0,0,0,0,2,0,0,0,1,19,0
28,0,0,0,0,0,2,4,0,0,1,19,0
63,0,0,1,0,0,1,0,0,0,2,15,0
73,0,0,0,0,0,1,13,0,0,3,11,1
21,0,0,0,0,0,1,0,0,0,1,20,0
41,0,0,0,0,0,2,8,3,0,1,17,0
24,0,0,0,0,0,3,0,0,0,1,23,1
64,0,0,1,0,0,1,5,0,0,6,12,0
71,0,0,0,0,0,3,8,4,0,4,22,0
65,0,0,1,0,0,1,0,0,0,2,11,0
22,0,0,1,0,0,1,0,0,0,1,10,0
224,0,0,1,1,0,8,90,0,0,2,190,1
26,0,0,0,0,0,2,2,0,0,1,15,1
59,0,0,0,0,0,1,24,0,0,3,16,1
68,0,0,0,1,0,1,20,0,0,3,20,1
19,0,0,0,0,0,1,0,0,0,1,18,0
124,0,0,0,0,0,3,30,4,0,2,16,1
55,0,0,1,0,0,2,0,0,0,4,18,0
28,0,0,0,0,0,2,6,0,0,3,11,0
53,0,0,1,0,0,2,0,0,1,1,24,0
42,0,0,0,0,0,2,0,0,0,4,16,0
23,0,0,1,0,0,1,0,0,0,1,15,1
36,0,0,0,0,0,1,22,0,0,3,11,1
20,0,0,0,0,0,1,0,0,0,1,19,0
31,0,0,0,0,0,1,2,2,0,1,11,0
39,0,0,0,1,0,2,0,0,0,3,20,1
30,0,0,0,0,0,1,5,0,0,2,24,0
36,0,0,0,0,0,2,0,0,0,3,21,1
23,0,0,0,0,0,1,1,0,0,1,15,1
24,0,0,0,0,0,3,0,0,0,1,16,0
39,0,0,1,0,0,1,3,0,0,3,13,0
60,0,0,1,0,0,3,0,0,0,6,10,1
175,0,0,1,1,0,2,47,7,0,5,21,1
35,0,0,1,1,0,2,0,0,0,2,19,1
34,0,0,0,1,0,2,0,0,0,3,13,1
67,0,0,1,0,0,2,6,2,1,2,18,0
94,0,0,0,0,0,4,11,2,0,3,30,1
25,0,0,1,0,0,2,0,0,0,1,13,0
76,0,0,1,0,0,1,7,0,0,3,21,0
187,0,0,0,1,0,2,66,6,0,7,19,1
47,0,0,0,0,0,3,1,0,0,3,24,1
103,0,0,1,1,0,2,24,5,0,3,18,1
26,0,0,0,0,0,2,0,0,0,1,16,0
68,0,0,1,0,0,1,12,0,0,3,10,0
39,0,0,1,0,0,1,0,0,0,2,11,0
64,0,0,0,1,0,6,3,2,1,3,10,0
72,0,0,0,0,0,2,23,0,0,6,14,1
35,0,0,0,0,1,3,12,3,0,2,12,0
71,0,0,1,0,0,3,0,0,0,5,10,1
79,0,0,0,0,0,2,4,2,0,2,15,1
308,0,1,1,1,0,14,64,20,0,7,16,1
161,0,0,1,0,0,2,17,2,0,3,27,0
27,0,0,0,0,0,1,4,0,0,2,17,0
24,0,0,0,0,0,1,0,0,0,1,23,0
105,0,0,1,0,0,1,40,0,0,5,22,1
54,0,0,1,0,0,2,0,0,0,1,21,0
44,0,0,0,0,0,2,0,3,0,2,8,0
38,0,0,0,0,0,3,0,0,0,2,19,1
29,0,0,0,0,0,2,0,0,0,2,9,1
26,0,0,1,0,0,2,0,0,0,1,25,0
55,0,0,0,0,0,2,0,3,0,2,17,0
30,0,0,0,0,0,1,0,0,0,3,8,0
68,0,0,1,0,0,2,6,0,0,5,14,0
42,0,0,0,0,0,1,7,1,0,3,11,0
164,0,0,1,1,0,2,61,5,0,4,18,1
66,0,0,0,0,0,2,1,1,0,6,11,1
42,0,0,1,0,0,1,0,0,0,5,21,1
86,0,0,1,0,0,3,4,0,0,3,12,0
27,0,0,1,0,0,3,0,0,0,1,26,1
